ITSN1_N,BDNF_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N
-0.9558095524570411,-1.1985232004279367,1.0537042960098517,-1.2296345894122847,-1.443645656619134,1.4968648284045387,-1.3428409569168793,0.30687085329453556,-0.9801340147458671,-0.9737998677981395,-1.1474769703138998,-1.12061106611764,-0.3159977329276751,0.016846859393360905,0.32533960172913196,0.14202724247045728,-0.7593761515697979,-0.5283655376301014,-0.9961471675224024,-0.8825879090270727,-1.3497138378950837,-0.09892325601021315,0.3604531925597285,-0.14298621059590727,-1.3135925294041342,-1.264907955184857,-0.4930999017452134,-1.5529420799971816,-0.9690754510408344,0.5099907001142222,-0.4519851243144858,-0.7329761266493823,-0.6833591737717044,-0.11987165367625394,-0.4210857322821033,-1.1024946282049082,-0.5163050903273195,-1.0339806262433229,-1.014884987607466,-0.9200234723898525,-0.7638447191666472,-1.909266482482127,-0.08548668065732397,-1.7979624157846628,0.6837168115781709,-1.3254619039615403,-1.2494557239625892,0.1946495529837136,-1.6301906383310494,-1.496377437199346,-1.8019704361638562,-1.7613090956223652,-1.823622162168808,-1.6611032286447678,-2.13203752841326,-1.5839268787440997,-2.2094455946877987,-0.3944832268128783,-1.1738081047710975,0.6074199129306931,0.9286696266248488,-1.498351771000035,0.5484481591671195,-0.09176083199823691,-1.1674001068942037,-2.0078607407063256,-0.7583926651372898,0.11758670705185073
-0.9916401689420289,-0.9225828885380831,1.0917789585568893,-1.1358564631016415,-1.2939210424006402,1.504316316899255,-1.2293825208071867,0.39199365079216114,-0.9964827942422153,-0.9100379190173065,-0.9801126644892871,-1.0260415960232743,-0.21778160850704895,0.06150974527318606,0.3980301296952732,0.23241939415741336,-0.6953000342874256,-0.4773423188766371,-0.9762995038337979,-0.7815280191979073,-1.2952290872850165,-0.03167932884972948,0.367724779817625,-0.12182344575614147,-1.3298530503368902,-1.1862103482677857,-0.4305072448624904,-1.4073020168112391,-0.9352872332771388,0.5093191131485121,-0.3424398285307927,-0.665573852923628,-0.6544780387249292,-0.09191094575220278,-0.2559333746372007,-0.9280078550360703,-0.37319571197397594,-0.9189825239980876,-0.8716052422717859,-0.8420547591628541,-0.6662714463731431,-2.0032410785987698,-0.20987260121082688,-1.7356877769895207,0.68808387865416,-1.1960753216988373,-1.405041825776018,0.11004162455154448,-1.662636605151185,-1.3520235941459002,-1.8594963219797447,-1.7830002910800338,-1.8387916508547038,-1.4666629615573723,-1.7412484950731935,-1.771439464030201,-2.251454735880052,-0.31086610249190105,-1.049961779964334,0.8171020728435909,0.9020483753020545,-1.4470819142089044,0.539919285419238,-0.0981816819231919,-1.2663775467005738,-2.055297442422231,-0.5948496727210958,0.15735737516538295
-0.956125549751149,-1.090798422589783,0.9797201799675225,-1.253615994218381,-1.3958900488263741,1.4624466269057603,-1.295085350534251,0.3462180048272682,-1.049042853923164,-0.9350536547503415,-1.1678000745067723,-1.101002592168695,-0.3162818070790651,0.008828580143851487,0.3020732459723418,0.17793496056662278,-0.7471007197367197,-0.4572611493780686,-1.123825160619916,-0.8366678846373697,-1.2901163943152798,-0.06009185157620656,0.3088580437791935,-0.16380376042199546,-1.3501216306577442,-1.2001148624297622,-0.49570630225542806,-1.4687273722940124,-1.0108338119747045,0.4516750173923255,-0.38253760362445965,-0.6999918338460647,-0.6342092377989954,-0.11289221897229337,-0.384038729222174,-1.0598114347972487,-0.4610398315891306,-1.0288011976141043,-0.915268062478807,-0.9749348803419836,-0.7630662265283862,-1.9098731350365639,-0.17395991813529074,-1.7268078084444214,0.6578197051518515,-1.7083910823764155,-1.321342700336257,0.1366669674426994,-1.5769147219285404,-1.3413684038666938,-1.780255646658335,-1.7212470927737284,-1.7474658221133328,-1.5500780665802765,-1.8812683288782717,-1.5563280866891176,-2.3621771905471687,-0.17160235328230697,-1.0571689982321393,0.8425641239149406,0.9372917980104467,-1.4409862029805531,0.5497920134279481,-0.08194534303681497,-1.1561013350433245,-2.043404529590296,-0.5839592886599339,0.1792866527948493
-0.942275593058201,-1.070857125598463,1.0433172227754182,-1.175986668496907,-1.3634020060699257,1.505619965959988,-1.260272391768756,0.43874896500525534,-0.9909743542980904,-0.9187876114852424,-1.1165854546895468,-1.0074236854488863,-0.2573891294015708,0.06315708958773264,0.34740517931981946,0.17415386600175828,-0.7209618693120532,-0.40831919464108857,-0.9560816123419313,-0.7954643962009643,-1.1408157150511353,0.013446770583434478,0.38397955516669463,-0.1364365192786408,-1.2703734848732928,-0.9957843680233869,-0.4239824914842636,-1.3988415772426863,-0.9880994113514879,0.5073282430536398,-0.37407829323424846,-0.6956440611735325,-0.5180957824415179,-0.08665518843230628,-0.35003006441784995,-1.0015870912566587,-0.40671276961418484,-1.0182133915145015,-0.999649107387452,-0.8556451549831616,-0.772062391763249,-1.8560331230460718,-0.14361039728723884,-1.714062865351208,0.6737550650322784,-1.5314349790710449,-1.2319544854770037,0.13658962545967132,-1.6534382441878872,-1.3321574307004067,-1.8774472222308995,-1.782530659995158,-1.8024120348703667,-1.6345859245781096,-1.9775306780355466,-1.5672922886976226,-2.4035403151106953,-0.11683150213302958,-1.0507686465951327,0.7993847947044104,0.9277480245116122,-1.3562855863447654,0.53626097450686,-0.10205472802204328,-1.119355756455935,-2.029075826961322,-0.6142258343002523,0.2336838332605202
-0.557919906006423,-1.114789845538875,1.6766730783546389,-1.452241105338309,-1.6871892922055454,1.9383517214024184,-1.5125690933937825,0.41459908801577194,-0.8406541345562859,-0.9554373831700833,-1.0778443774084354,-1.1473037035134166,0.041942216117682236,0.2002441704223684,0.6668825393423026,0.41116827277018003,-0.784195378923713,-0.2666320927042735,-1.4511868094156233,-1.0478314072916852,-1.6238606417682653,0.40229174497992115,0.9748553902219859,0.1816835716580436,-1.4329143105098996,-1.244832518307561,-0.2713166986901602,-1.918874896249045,-0.7715658946252328,0.9996456772577367,-0.328970510462111,-0.7248759688791826,-0.6659917826287135,0.007624237495420599,-0.4067002861265519,-0.818581931062609,-0.47537539457729405,-0.9304004220316886,-1.0051104784334042,-0.6817325124710745,-0.8702730240792702,-1.6730942468128631,-0.0021980870242139772,-1.9161350643792583,0.6300756703021895,-1.2562239081437179,-0.8898434352523806,0.4536862037221294,-1.7916948913132535,-1.8409307220025262,-1.665210746045599,-1.9320575558028328,-1.6013979894068777,-1.7492159979395587,-2.150419868593892,-1.4093544693708904,-1.9087033335871841,-0.6906317808320975,-1.3071710778336019,0.5357245516572626,0.8932570591118684,-1.939665561142343,0.3174258160857574,-0.209673174336746,-1.634614981604613,-2.074609833205656,-0.7424541080285342,-0.04355686838083733
-0.6382563547555412,-1.234350351914664,1.565956304483778,-1.5837541375488666,-1.7977464957578777,1.8331084112870661,-1.6172394101338183,0.264726603484609,-0.917023064964585,-1.0484233318368723,-1.188956781230049,-1.227024310518361,-0.08874320992878859,0.10945169645312654,0.5680591184872994,0.23418719952560538,-0.8542295142205462,-0.37507235176128373,-1.547641351724041,-1.159082061599252,-1.8422291597125362,0.28466479805411754,0.9254613025557404,0.11619250298520337,-1.5434152463097532,-1.3538279338093984,-0.37425328451002715,-2.0404547712736405,-0.8813198127590338,0.9187429543174948,-0.4239362649147157,-0.8160678414906224,-0.7637180507178817,-0.12457766231458312,-0.529086472813312,-0.9525874652259282,-0.578058263227865,-1.0607092923609163,-1.1321682573058678,-0.7998977062787435,-0.9964554580333107,-1.6655120114147657,0.03410127829565878,-1.896609648463002,0.5994004629114569,-1.2302146562013294,-0.7817153731219502,0.4341894516062215,-1.7650211378650122,-1.8214248063442378,-1.6370477553812466,-1.872934720487036,-1.560644576841126,-1.7268631314894798,-2.157732451980101,-1.3851631012357097,-1.9010560811592505,-0.599709110241354,-1.3363602686288751,0.5922451250702145,0.9176081936401561,-1.8738016430023352,0.3092045691889732,-0.17593676264146127,-1.6150465263456812,-2.0664101009383105,-0.6630435849976619,-0.019429835651620365
-0.581455352029499,-1.231699970603924,1.5709910340494482,-1.5299529664345368,-1.7886576209373768,1.8416393846409467,-1.6026722214250433,0.22381068553068342,-0.9285622448373485,-1.0142508343743477,-1.1881057970532727,-1.1937844028039377,-0.09973833311961834,0.16078575211319227,0.591309008604004,0.22958919266390845,-0.7923771266202639,-0.3411315620390472,-1.5272997402422008,-1.1298155202928266,-1.755490454206589,0.3281035725448482,0.9461477560508843,0.12223494230895078,-1.5230691702233081,-1.3504692989771685,-0.3419410809268619,-1.983305354023037,-0.8612792413033359,0.9236048456118975,-0.3627257259110637,-0.7977281379300845,-0.8074843124182893,-0.09517211523567601,-0.5342246310912262,-0.9518362366868195,-0.4642899180269154,-1.066011778279716,-1.136246410483339,-0.7852866934453596,-0.952730825336083,-1.6540234437242978,0.06002645047703738,-1.9282762806409965,0.5952420101781174,-1.2887492188875787,-0.7104169034884609,0.4686567488594373,-1.77781223959762,-1.7797928338698519,-1.6827539205818118,-1.9068875257128308,-1.5609407911975548,-1.6899767723374675,-2.1980274665655326,-1.384156468042737,-1.9059874381293669,-0.5501801070660991,-1.281014106282878,0.5878386818825457,0.9257429755341728,-1.8877119066356467,0.30616982685782673,-0.15852979199147677,-1.616619876104209,-2.0746376906707047,-0.7190276309003283,0.06379838011326666
-0.6868830472738636,-1.125719037391578,1.4562366575603005,-1.4901459579907015,-1.7032878134646499,1.796303661396353,-1.576096699718976,0.37995868131082344,-0.9351731326087044,-1.0109435220563951,-1.1732262384992576,-1.2092965134849878,-0.09112488368767765,0.055842335243865435,0.5263986034064252,0.3772566530639924,-0.8397275800706747,-0.38937430671049983,-1.4519733851837437,-1.0671102233586989,-1.721102048671893,0.2170751976440783,0.7973452498887603,0.08081804517556432,-1.5071509452910778,-1.3658987763244277,-0.3878655233762547,-1.9454718411262693,-0.8513002074367184,0.8299247964332161,-0.46484379451832375,-0.7895686025652437,-0.6892093061746506,-0.11920886516833801,-0.4366341489082404,-0.9149034146438747,-0.5122392574754643,-1.0021469844587556,-1.0637175141016253,-0.7467274037663638,-0.9051011939078566,-1.748028601744003,0.00825314193754234,-1.9004180107326267,0.6076870401441241,-1.2423121609213716,-1.008153821227293,0.3699631260819464,-1.8646704586668899,-1.7242745124732877,-1.661057286295574,-1.925362612998058,-1.5773936578005923,-1.6983231057396648,-2.1095228329550055,-1.3544933444239406,-1.8992988168171812,-0.6611839973738897,-1.3564413963231507,0.5544122512762539,0.9073102970077742,-1.852855072813993,0.32284266744967677,-0.22259958429110122,-1.646618181509989,-2.0570914716767623,-0.727204618868075,-0.022775399568339072
-0.733934721507065,-1.2523496014433013,1.4027310277150054,-1.5783656056331932,-1.751510955596535,1.7531945499016552,-1.6467860675190997,0.21328252198554187,-0.9426126335354111,-1.0046310469655315,-1.237988417678817,-1.2972178649574762,-0.2004563359943391,-0.021452278522860233,0.45125818804385875,0.22929876983000402,-0.8274664080162742,-0.4726532227204016,-1.4142447554232473,-1.13939983065686,-1.6809836522181933,0.14270569051129134,0.7492216122979652,0.003164777803571058,-1.5657534267536055,-1.4227845182766563,-0.46362928143702037,-2.007146517638151,-0.9383768341159429,0.782223678551911,-0.5185733097234831,-0.8227486779198387,-0.7851826831770775,-0.19860557506966567,-0.5311520921429546,-0.9808292530117262,-0.5781857128964154,-1.1088631052225846,-1.1338168219592124,-0.8318897966247303,-1.047305211725539,-1.7949757198214908,0.022889646760437303,-1.9096481354631516,0.5470550366690783,-1.2460255350580631,-0.930888911185206,0.36005775716876925,-1.7629409486944025,-1.7763306873811056,-1.6604910724983108,-1.906799944892541,-1.6059793053169504,-1.7763306873811056,-2.1481688684269127,-1.3444250854300521,-1.926909787605982,-0.5887673726387844,-1.3476718422337446,0.5722114705066137,0.9177768670280582,-1.7893961979547428,0.33800417546062067,-0.19812946966884495,-1.667630769949997,-2.0843547276353176,-0.7131188268190253,-0.00397951477574396
-0.7079498535266029,-1.2909085732648355,1.3669442236797333,-1.5599482929405868,-1.7641432243746509,1.7578531375409494,-1.6736992346615063,0.1581428587518772,-0.9879704856915449,-1.0827967905946099,-1.2523471979399252,-1.2704538830072891,-0.1692113100743811,0.011576756021261542,0.4646699127355449,0.18026325327322135,-0.8362693505818705,-0.4363645645500808,-1.585333760757773,-1.1624302502710666,-1.7425337370749885,0.1465971732174788,0.7718240885689888,0.016497487018891498,-1.5461911174030927,-1.3882369186636727,-0.43572140886024874,-1.9780255819636436,-0.9297577742901183,0.7885959703029232,-0.5099942527839696,-0.8356297592119655,-0.8103758921323161,-0.20685061254047596,-0.5445168785900878,-1.0067609656362306,-0.39251905258565617,-1.0497825195686776,-1.1540435304582137,-0.841400857271555,-1.0885439330969644,-1.7357515359371292,0.05666003344684727,-1.8979251823036656,0.5464710833100268,-1.2766312823757877,-0.8770567519819543,0.38537268382489387,-1.8327755138248085,-1.7540191416896525,-1.6581202866630766,-1.8701219732346641,-1.6103869676445606,-1.740164391081804,-2.1991235893186314,-1.290325863508837,-1.9042744101948097,-0.5166780609164566,-1.3105861340573217,0.5936717322062396,0.9491361896656214,-1.7884878348649076,0.33379532116367966,-0.1854655070302113,-1.6304399493344905,-2.0708548490697156,-0.7073909511289469,0.09956590498256718
-0.7368252852993743,-1.1497890877362402,1.3629523599431652,-1.5049291108817802,-1.67052024242044,1.7488814719569041,-1.6040040377087306,0.4220697731211474,-0.9527908188892703,-1.0535018693201523,-1.1748312250321125,-1.2327032972770235,-0.20341771618215915,-0.0413684292051646,0.46458286780536756,0.3517761949370218,-0.8657426494630879,-0.4830631653759931,-1.5126273814469904,-1.0772183957539372,-1.6167864871918416,0.118671832559371,0.7123720561858446,0.011680200102860756,-1.485938795851411,-1.3542902907905192,-0.4303769677314102,-1.923516754226865,-0.8936476205163877,0.7215166870346058,-0.4877664518308043,-0.7748940459857995,-0.6747577965197864,-0.16453415988766795,-0.4488764395697497,-0.8524761234794473,-0.5221845174281398,-0.9924177948667502,-1.0847466623004731,-0.740389080309537,-0.8795978022214823,-1.8661470179981388,-0.09379167681378632,-1.9142612539396566,0.5929246135646747,-1.2312473905098182,-1.1394067523173428,0.2685036307012659,-1.9353941168551902,-1.720676503510606,-1.7374314729099163,-1.9648080009242521,-1.6755560698737562,-1.7576597227942523,-2.146972456631924,-1.3470990598279493,-1.899435182889678,-0.6675981465104627,-1.3543254480543585,0.48817255513112934,0.879571457592362,-1.8548234684076468,0.3271155908450363,-0.23377134932143717,-1.6301329092735717,-2.0910715083317855,-0.772052628991324,-0.0007711372499174178
-0.7813636652183983,-1.334203300432512,1.257517353616481,-1.552811697131118,-1.7626579287963124,1.668925791462019,-1.6874210217039631,0.20455200171130106,-1.0519907027371087,-1.1026106956540358,-1.2851245787311234,-1.3132130252054277,-0.25065337668081134,-0.0941615982767026,0.379649226020089,0.1546749983482761,-0.9111165908584636,-0.5380620386212931,-1.5520578331637487,-1.141331531826895,-1.7039503265381188,0.025684859662579836,0.6600433952392204,-0.058163566012650804,-1.5718453894479478,-1.470335474440678,-0.5102937085912868,-1.9928026747301233,-0.9595098498045483,0.6568209176810011,-0.5601746025432259,-0.8299446461416842,-0.7733761252411835,-0.23498513443302732,-0.5191066923629379,-1.003810109692541,-0.5666235258748246,-1.1195807993422642,-1.103572697177252,-0.8638209553132333,-1.0593301860530462,-1.8519098212781773,-0.09023323542416978,-1.9089845648119521,0.5636736863747955,-1.2759679603049254,-1.0260761982019293,0.31685934439562485,-1.9302943458564117,-1.7615257588659117,-1.7089986571034779,-1.946580090415921,-1.6679300829792758,-1.7999410795100632,-2.166016679290247,-1.3035335489953135,-1.9165431797756418,-0.57069942033476,-1.2275777177589018,0.5244834639977806,0.89988271600749,-1.7726333530668803,0.34760390054301993,-0.2006830976501691,-1.6404991258302788,-2.1110786302230182,-0.7087839236936482,0.03282942945799266
-0.7514810374330455,-1.3256601882902432,1.3124361486582354,-1.5440777633002734,-1.7144557201563335,1.7077105333280629,-1.702801617350391,0.18261917999977417,-1.0290026250365472,-1.0947231262740225,-1.2761716989027978,-1.2925943569528628,-0.21731546266440244,-0.0655890268588741,0.4193851998487296,0.1517122486976338,-0.8751765240523657,-0.550403600730388,-1.5141129736477807,-1.1192823174081754,-1.6992428951819014,0.03006783382802943,0.7070939580406946,-0.05010617823620296,-1.5656004976666742,-1.4292564356453266,-0.47897376165839406,-1.9389527539555513,-0.9337337480934705,0.6742987980773291,-0.556050144155435,-0.8320976320828871,-0.8092268460253963,-0.24451828574848816,-0.5253814459489133,-1.0217594950572,-0.3041067459434063,-1.1069273279896161,-1.1429312153347502,-0.8513108807932214,-1.083625302688066,-1.8226939195196463,-0.03339016142348631,-1.9051923388420546,0.5160210272543215,-1.2158575894298203,-1.040114796294146,0.3465799985043798,-1.9519298129314386,-1.7271926366162573,-1.7310216152343898,-1.928288055238366,-1.684181959917773,-1.736149833459257,-2.155528767263999,-1.311588026592074,-1.8870922972888498,-0.4948366661351374,-1.3191829988284398,0.568553836872833,0.9159509617588263,-1.7419506868834542,0.30070415193788164,-0.18561084738374464,-1.6630522879211738,-2.102233573917804,-0.6991668484602219,0.0896218646997265
-0.8175747583749974,-1.283948621736676,1.1962974275383456,-1.5207722769848078,-1.6303248129420826,1.6387453430844534,-1.7158469831892866,0.32896151808531915,-0.9662857141705514,-1.002809645598272,-1.2282808487887764,-1.268845852522556,-0.260299369531178,-0.18123845875645536,0.3418760326377094,0.31089049270999947,-0.9069028661055124,-0.5657554081405878,-1.452453031323797,-0.9859934096783038,-1.5553390027185403,-0.02705341481729838,0.5615347620976102,-0.09619357188023298,-1.5116314418668642,-1.4473204277545149,-0.5225334688929827,-1.922113667626656,-0.9382027461636121,0.5529135235699395,-0.601730510637564,-0.7880159563973365,-0.6656343125336559,-0.21102581726434416,-0.41971424965205234,-0.9500677309620044,-0.5191550876340645,-1.0243753155496558,-1.0801208588510516,-0.7809798678234503,-0.8755891542037177,-1.8448086875059195,-0.17418805676497917,-1.8688205124842285,0.6024167754594819,-1.1433481825095013,-1.2090784091061686,0.19714174904890028,-1.924338935649555,-1.6614624688654203,-1.6994841919030788,-2.008672468307157,-1.792593148642187,-1.7194388057879637,-2.0894918775333373,-1.2694994686273058,-1.7727741699711035,-0.6164433743577378,-1.2884621134949465,0.516393427936861,0.8812390938612662,-1.7272209468404838,0.3475220731217696,-0.21570600108925791,-1.56728347321269,-2.103051410049345,-0.7895968977904898,0.019938783712748678
-0.8520399396265711,-1.3328935850327754,1.129705485292559,-1.5478886076805012,-1.7249938530337527,1.5649652270352947,-1.7185560624988776,0.18474796734419466,-0.9917569190613862,-1.13493731285834,-1.3423931072685709,-1.3091770581192093,-0.3137181266892358,-0.2039578544765755,0.2909850122356893,0.14241015623770142,-0.9482498032833452,-0.6357543825234518,-1.561506612220844,-1.051961514218887,-1.4824487787927392,-0.05783555363559721,0.5066743264422958,-0.11577125202579412,-1.5874339891804152,-1.4123304167258495,-0.5634589893321869,-1.9674288647893157,-0.9692610817334387,0.5164484512013818,-0.6499804114135567,-0.850691927722833,-0.7164311197966756,-0.304053692391009,-0.5004588829238275,-1.013184442301557,-0.5547370297042541,-1.0536103192279702,-1.0934472852924184,-0.8715638282450504,-1.027014451053492,-1.8765150194183542,-0.11075515727286907,-1.86285982418477,0.5918330483504917,-1.195355073861674,-1.0810826249505383,0.23616714692691684,-1.7771301593158302,-1.6664724933534263,-1.6981732618833818,-1.9321110609122036,-1.697406683943276,-1.7525387579978506,-2.0756592316411893,-1.312326751387941,-1.8987587536007962,-0.4731806000775401,-1.2585339762734675,0.5574681199180206,0.8997904352289531,-1.6627646676392727,0.35149664707204725,-0.1968262434026805,-1.6003564688551637,-2.093718412925425,-0.6871302307630124,0.06782259671581028
-0.8547622198660403,-1.3541942044490347,1.0952320036031535,-1.5962148882331861,-1.7370412251822591,1.567435681709018,-1.7640261321346367,0.12595684641747293,-1.0686931591192377,-1.1709048298681175,-1.3534682537939,-1.3199296110539456,-0.32654789264035416,-0.21084602307741473,0.2644963384431405,0.056491607963204245,-0.9378947547595452,-0.6484183170807668,-1.5386967906942308,-1.15292951051926,-1.7264479038411993,-0.10819751502649248,0.5102630359431343,-0.13530059330893612,-1.5952902443225938,-1.4851353264177292,-0.5919573290433441,-1.939369901179136,-0.9986091806248576,0.5021264782798613,-0.6834456113384558,-0.8824672982496092,-0.7895077816636041,-0.3320202191741094,-0.5475497690066853,-1.1031218786012034,-0.6004651239752872,-1.1428851117041225,-1.141710023847915,-0.8703077255165736,-1.088539454427699,-1.8764339570532083,-0.09447162868660774,-1.8848256179545446,0.5320407571232663,-1.2053482231141757,-1.0415486698210645,0.2574412516859672,-1.943637745920141,-1.6409252049181622,-1.7616472570392514,-1.9210545516989,-1.654219344567246,-1.769125483424791,-2.107267164425059,-1.2634842490789233,-1.8942330228406243,-0.4742497994803855,-1.2574661767604358,0.5320407571232663,0.8899260269562471,-1.5667124251063094,0.3117745462143779,-0.20385125396911286,-1.5769829730976803,-2.0526460801634583,-0.7395656394471374,0.10427931116684896
-0.8448818160409496,-1.1370785694370822,1.0974020743207207,-1.4262700763355138,-1.6176964000614635,1.5461822321042897,-1.6537027747446034,0.2918461048229749,-1.050444338033377,-1.1080910333655107,-1.2106065960135082,-1.2461328429336063,-0.29075079750914434,-0.25765837376059486,0.2638145906973114,0.2613962098999842,-0.8962936577977014,-0.5150273101670592,-1.3525218277667153,-1.0104525625338205,-1.5864813815716605,-0.07039339604950355,0.4412624052335091,-0.13775621434312474,-1.4982886673467826,-1.370455296015859,-0.5708053962507876,-1.8317351844436782,-0.9004516672622661,0.47416766199037125,-0.63078810143167,-0.7356436929697149,-0.5117936788468146,-0.1525795876391732,-0.35729715747343166,-0.9861651864841976,-0.4851148110181907,-0.9952857693791222,-0.9643554699787115,-0.7255984058468857,-0.8874414312693812,-1.8884639764552216,-0.264957836168801,-1.8628215457582231,0.5568047154278867,-1.1148200974537867,-1.1953167958952764,0.12241679873009143,-1.9889824987264524,-1.5739893867732644,-1.725413901158696,-2.0426146529778757,-1.83894320679191,-1.8491070433106156,-1.978592793555439,-1.354300068840977,-1.8674351646949647,-0.5400688869618829,-1.2738847945016618,0.5082499621957327,0.8385319447673071,-1.6380682417900256,0.3168609855542915,-0.22815788836549605,-1.4500947952440422,-2.0733863116446294,-0.7177415477265565,0.03008936438117866
-0.9140981273891619,-1.2720089122285987,1.0447375934005507,-1.512197147409268,-1.6562660483903273,1.514598971039513,-1.6894998744596672,0.1835530839862782,-1.0563126424131086,-1.0210609523460266,-1.3021367148157434,-1.267895372978971,-0.33531763503023804,-0.2852205325285267,0.22535920933015388,0.13023344662400857,-0.9528808963563937,-0.5576537579756478,-1.4355467374929272,-1.085984409016549,-1.5280453393159246,-0.1594790839253489,0.3986644633884346,-0.18639639126681076,-1.5805163908826685,-1.3743511777131592,-0.6141002756103285,-1.9176622600541198,-0.9613045336094139,0.4462131626149241,-0.6626556270583749,-0.8049982141322026,-0.6470893782746412,-0.25883537871550527,-0.4707432739154267,-1.0784835204440177,-0.5524213046571518,-1.085984409016549,-1.0470533183255413,-0.7356264309036722,-1.0784835204440177,-1.9863791590069522,-0.20762549779746847,-1.8605978262244138,0.5643176886550149,-1.211876076401006,-1.1651358314582076,0.12649842606658065,-1.941413330914369,-1.6427987792716936,-1.7102617344661804,-1.9239782745294909,-1.6701977524546046,-1.807567920954229,-2.0571569929786784,-1.2308310905454714,-1.7375499364003388,-0.4157940933868718,-1.1428428263018935,0.5525601277747965,0.8577506495697845,-1.6008218128559097,0.3206637853304393,-0.22802293240604785,-1.580476128178158,-2.0445429477493504,-0.6768750290461237,0.048730069982860245
-0.8559966329096746,-1.269760546303939,1.0187256236248443,-1.4411421631863248,-1.6336039787992698,1.5171008366527026,-1.6752256508521035,0.20098984816387283,-1.0729609689550397,-1.1292742280417452,-1.255693288191534,-1.268927557853969,-0.31971271605758683,-0.24342030729163083,0.26189599022883703,0.08843436547777285,-0.8771555536288798,-0.5812072341045099,-1.3816236379496865,-1.0736456648417583,-1.4510826030350998,-0.11918851775878916,0.4414815668349349,-0.16064802191380484,-1.5507980731136077,-1.377902701790049,-0.6122405427968858,-1.8510682461482297,-0.9567762908077094,0.4587928482401725,-0.6778158700123265,-0.79819563602473,-0.6824369503846027,-0.2389513589383931,-0.44924676874745606,-1.12710424586126,-0.4328738359271786,-1.1199047906165487,-1.069544498215262,-0.8218747199005766,-1.0003697415492727,-1.911234981064581,-0.16975008670382802,-1.8832014519626068,0.50260177220738,-1.1918587862301853,-1.1294296530668544,0.14396579552858138,-1.9816415259093971,-1.6213920796269574,-1.7783218261228275,-1.9186791832500871,-1.7083193626400248,-1.7859264225706855,-2.0616842360011476,-1.2603787319429054,-1.8305269008089522,-0.4658441016874347,-1.2361737304715072,0.5212283655332333,0.8635145718477527,-1.535460530949826,0.30826404965238474,-0.23718129222063067,-1.5913214755661405,-2.070342297650809,-0.7300159991866488,0.12688227968541058
-0.7857189288926629,-1.2348565899036767,1.6235359141523764,-1.541214171318763,-1.799994205795036,1.7109725641388578,-1.6816945040662494,0.47532325802262954,-0.970461182361272,-1.1256269169765654,-1.1900601260291594,-1.4017905370629407,-0.12645391203811404,0.041170472674689366,0.6122445014252612,0.32398335634050385,-1.0390434889769185,-0.3816604891796837,-1.4070097590244453,-1.0710609427378075,-1.8451861956589495,0.19180150971003185,0.7865450908691313,0.06113704862103847,-1.512312131830852,-1.4286979932697705,-0.4948090105942644,-2.038763076179378,-1.0354281564888288,0.8650244139648414,-0.7479265400070976,-0.7874071690083059,-0.7302174653026787,-0.12166678540849324,-0.3568214003772388,-0.7265009753852536,-0.45990613932000485,-0.94739480703515,-0.9332846464494305,-0.7270310579090599,-0.6814273014297512,-1.6070781089617692,0.05922161830242048,-1.8831581925618837,0.5582946458971912,-1.3017876822694079,-1.545903124555759,0.4131026960048123,-1.6143837630142184,-1.5214252539774422,-1.5236549087528088,-2.100721179699521,-1.7003799096547134,-1.7725578872292995,-2.057924987916674,-1.4238903772085076,-1.8468231784942848,-0.9120263323642933,-1.325044545601302,0.25435183513117626,0.7950621172222566,-1.7184260889932101,0.4406706372133968,-0.30282875040155716,-1.4808960147881498,-2.073276162748424,-0.8227255873950747,-0.44100695933990375
